Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2019,201903,Exports,United Kingdom,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2750
2019,201903,Exports,United Kingdom,Oman,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,4828
2019,201911,Exports,United Kingdom,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2308572
2019,201907,Exports,United Kingdom,Viet Nam,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,48180
2019,201907,Exports,United Kingdom,Slovenia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,44
2019,201908,Exports,United Kingdom,Czech Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,10276
2019,201907,Imports,United Kingdom,Belgium,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,470205
2019,201901,Imports,United Kingdom,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,6336341
2019,201901,Imports,United Kingdom,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,8621
2019,201901,Imports,United Kingdom,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,11248
2019,201901,Imports,United Kingdom,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,937038
2019,201907,Exports,United Kingdom,Falkland Isds (Malvinas),Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2535
2019,201912,Exports,United Kingdom,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2406
2019,201912,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,858375
2019,201908,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2975550
2019,201908,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,85142
2019,201908,Imports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,243
2019,201908,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,673423
2019,201908,Imports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,22846
2019,201908,Imports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3302804
2019,201908,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1554812
2019,201908,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4795274
2019,201908,Imports,United Kingdom,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2349
2019,201908,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,363312
2019,201908,Imports,United Kingdom,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1307
2019,201908,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,9666
2019,201908,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4464
2019,201907,Exports,United Kingdom,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,87079
2019,201903,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,18774
2019,201904,Imports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,433
2019,201904,Imports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,630
2019,201904,Imports,United Kingdom,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,31625
2019,201904,Imports,United Kingdom,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,653257
2019,201904,Imports,United Kingdom,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,110908
2019,201904,Imports,United Kingdom,Belgium,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4037208
2019,201904,Imports,United Kingdom,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4234497
2019,201904,Imports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2375
2019,201904,Imports,United Kingdom,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,674339
2019,201904,Imports,United Kingdom,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,3296463
2019,201904,Imports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,25273
2019,201904,Imports,United Kingdom,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,1689
2019,201904,Imports,United Kingdom,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4288567
2019,201907,Exports,United Kingdom,Gibraltar,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,12153
2019,201903,Exports,United Kingdom,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5684
2019,201907,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,93465
2019,201903,Exports,United Kingdom,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,203
2019,201904,Exports,United Kingdom,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,243362
2019,201904,Exports,United Kingdom,"Other Asia, nes",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,7256
2019,201907,Exports,United Kingdom,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,21420
2019,201903,Exports,United Kingdom,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,4266
2019,201904,Exports,United Kingdom,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,2190
2019,201904,Exports,United Kingdom,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5184
2019,201901,Imports,United Kingdom,Slovakia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,23725
2019,201901,Imports,United Kingdom,Czech Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,736
2019,201901,Imports,United Kingdom,Belgium,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,309034
2019,201901,Imports,United Kingdom,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,7288
2019,201901,Imports,United Kingdom,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,67745
2019,201901,Imports,United Kingdom,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,541774
2019,201901,Imports,United Kingdom,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,824107
2019,201901,Imports,United Kingdom,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,71611
2019,201901,Imports,United Kingdom,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,299717
2019,201903,Imports,United Kingdom,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,670299
2019,201907,Imports,United Kingdom,Czech Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,45501
2019,201901,Imports,United Kingdom,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,99262
2019,201901,Imports,United Kingdom,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,27072
2019,201907,Exports,United Kingdom,South Africa,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,8707
2019,201905,Imports,United Kingdom,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1045816
2019,201903,Exports,United Kingdom,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,550
2019,201907,Exports,United Kingdom,Oman,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,10004
2019,201907,Imports,United Kingdom,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1304
2019,201907,Exports,United Kingdom,Trinidad and Tobago,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,10741
2019,201901,Exports,United Kingdom,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,29672242
2019,201910,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,78599
2019,201910,Exports,United Kingdom,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,75025
2019,201910,Exports,United Kingdom,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,5901453
2019,201910,Exports,United Kingdom,Saudi Arabia,Milk and cream; concentrated or containing added sugar or other sweetening matter,0402,281617
